employee_id,age,gender,education_level,experience_years,job_role,company_type,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,deadline_frequency,work_life_balance,remote_work,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,physical_activity,health_issues,burnout_score
10757,55,Male,Master,26,Project Manager,Startup,8,5,24,8,Medium,3,Yes,18,5,1,2.8,2,7.4,No,No,0.32
10758,29,Female,Master,6,Data Analyst,Corporate,7,2,14,9,High,5,Yes,9,3,3,4.8,3,5.8,No,No,0.446
10759,40,Male,Bachelor,2,HR Executive,Startup,6,6,5,5,Medium,4,No,10,5,5,2.3,2,5.5,Yes,No,0.019
10760,58,Male,PhD,32,Data Analyst,Corporate,11,6,8,8,Medium,4,Yes,16,1,1,9.9,1,8.4,Yes,Yes,0.953
10761,27,Female,Master,1,Data Analyst,MNC,7,1,14,2,Medium,1,Yes,3,2,5,0.4,3,6.8,Yes,No,0.0
10762,47,Female,Bachelor,15,HR Executive,MNC,6,6,24,10,Low,2,No,8,4,1,4.5,1,7.5,No,Yes,0.448
10763,55,Male,Master,24,Software Engineer,Startup,8,3,6,9,High,3,No,15,4,4,5.5,3,7.4,Yes,Yes,0.566
10764,27,Male,Bachelor,14,Project Manager,Startup,11,6,25,2,Low,1,Yes,3,3,2,4.7,5,7.5,Yes,Yes,0.596
10765,58,Female,Bachelor,23,ML Engineer,MNC,7,3,27,5,Low,5,Yes,9,2,2,5.2,1,8.1,Yes,Yes,0.253
10766,54,Female,Bachelor,14,HR Executive,Corporate,10,2,7,6,Medium,2,No,18,4,1,9.9,3,6.5,Yes,Yes,0.902
10767,43,Female,PhD,30,HR Executive,Startup,9,3,17,4,High,3,Yes,16,2,3,8.8,3,7.5,No,Yes,0.704
10768,42,Female,Bachelor,13,ML Engineer,MNC,6,2,20,8,Low,5,No,4,5,1,3.1,1,7.7,Yes,No,0.055
10769,27,Male,Master,13,Data Analyst,Startup,6,2,15,10,Medium,3,No,9,1,4,5.5,3,8.3,Yes,No,0.595
10770,27,Female,Bachelor,5,Project Manager,MNC,10,2,14,3,High,3,Yes,17,2,3,0.0,2,7.4,No,Yes,0.072
10771,25,Male,Master,13,Data Analyst,MNC,10,3,2,5,High,2,No,16,2,1,4.1,2,8.1,No,No,0.525
10772,51,Male,Master,16,ML Engineer,Startup,9,2,0,2,Low,5,No,3,4,1,1.6,1,4.9,Yes,No,0.0
10773,32,Female,Master,17,ML Engineer,Startup,8,3,12,3,Medium,1,Yes,19,3,5,7.1,5,5.0,Yes,No,0.524
10774,51,Male,Bachelor,19,Project Manager,MNC,7,5,21,8,Low,1,No,18,3,4,2.2,4,5.1,No,Yes,0.543
10775,52,Female,Master,16,ML Engineer,Corporate,7,2,28,5,High,1,No,7,5,4,7.5,1,5.1,No,No,0.516
10776,45,Male,PhD,15,ML Engineer,MNC,7,3,11,3,Low,3,Yes,5,4,2,3.1,1,4.9,Yes,Yes,0.096
10777,30,Female,Master,31,Project Manager,Corporate,8,3,8,5,Medium,4,Yes,4,4,5,9.3,1,5.0,Yes,Yes,0.447
10778,24,Male,Bachelor,8,HR Executive,Corporate,9,3,1,9,High,2,No,16,1,3,4.5,1,8.5,Yes,No,0.527
10779,52,Male,PhD,26,Data Analyst,Corporate,7,1,8,3,Medium,1,Yes,15,3,2,8.4,2,5.6,Yes,Yes,0.555
10780,58,Female,Bachelor,32,HR Executive,Startup,6,1,7,10,Medium,2,No,15,4,4,6.3,1,6.4,No,No,0.669
10781,57,Female,Master,9,HR Executive,MNC,6,2,26,7,High,3,No,8,5,1,9.8,5,7.8,No,No,0.832
10782,45,Male,PhD,16,Data Analyst,MNC,6,6,24,8,Medium,2,No,11,1,5,7.4,4,5.0,No,No,0.696
10783,52,Male,Bachelor,16,HR Executive,Corporate,10,5,4,5,Medium,1,Yes,3,3,4,7.3,4,5.8,No,Yes,0.799
10784,27,Female,Bachelor,17,Project Manager,Corporate,10,6,12,3,Medium,1,No,12,3,4,2.6,5,5.1,Yes,Yes,0.387
10785,23,Male,Bachelor,22,Data Analyst,Corporate,8,2,1,6,High,3,No,5,3,5,5.0,1,4.8,No,No,0.328
10786,41,Female,Master,33,Software Engineer,MNC,7,4,9,3,Medium,3,Yes,8,1,4,2.9,4,8.3,No,Yes,0.077
10787,49,Male,Master,7,HR Executive,Corporate,10,4,25,9,Low,5,Yes,18,5,2,0.2,2,7.9,Yes,No,0.067
10788,32,Female,Bachelor,12,ML Engineer,MNC,6,5,5,2,Low,3,Yes,8,5,5,7.1,4,8.0,No,No,0.168
10789,25,Male,Bachelor,22,Data Analyst,MNC,10,5,6,3,Medium,4,Yes,14,4,4,2.4,5,8.0,No,No,0.14
10790,36,Female,Bachelor,19,Software Engineer,Startup,6,5,2,7,Low,4,No,5,4,4,4.0,4,5.1,Yes,Yes,0.365
10791,27,Female,Bachelor,21,ML Engineer,Corporate,7,1,13,10,Low,1,Yes,5,3,5,2.8,5,7.6,No,No,0.469
10792,51,Male,Bachelor,22,Software Engineer,Corporate,8,1,15,8,High,3,Yes,7,2,1,2.0,1,7.4,No,Yes,0.488
10793,59,Female,PhD,34,HR Executive,Corporate,9,4,5,5,Medium,4,No,10,4,3,0.7,4,8.2,Yes,No,0.063
10794,23,Male,Bachelor,2,ML Engineer,Startup,9,5,21,5,High,4,No,12,5,5,3.4,5,5.4,Yes,No,0.356
10795,36,Female,PhD,33,HR Executive,Corporate,6,3,7,5,Medium,5,Yes,12,3,1,0.8,2,6.2,Yes,No,0.007
10796,32,Female,Master,32,ML Engineer,MNC,10,6,0,4,Low,3,Yes,4,5,4,5.4,2,5.7,No,No,0.334
10797,29,Female,Bachelor,16,Data Analyst,Corporate,10,4,19,9,High,5,Yes,12,3,2,0.2,3,5.5,No,No,0.317
10798,47,Male,Master,18,Project Manager,MNC,6,5,14,6,High,2,Yes,6,1,4,9.4,4,7.1,No,No,0.857
10799,26,Female,Master,29,Project Manager,MNC,7,3,16,8,Low,5,No,5,4,4,9.7,1,5.2,Yes,No,0.714
10800,27,Male,Bachelor,22,Software Engineer,MNC,6,5,23,8,Low,2,Yes,19,1,1,3.0,3,6.4,No,Yes,0.514
10801,47,Female,Bachelor,14,ML Engineer,MNC,7,2,17,5,Medium,2,No,19,4,5,2.6,4,7.1,No,No,0.198
10802,25,Male,Bachelor,13,HR Executive,Corporate,8,3,23,9,Medium,3,No,14,5,3,1.0,2,5.0,Yes,No,0.31
10803,40,Male,Bachelor,1,Data Analyst,Startup,8,6,2,2,Low,2,Yes,19,5,3,9.0,1,5.5,Yes,No,0.495
10804,41,Male,Bachelor,17,Data Analyst,Startup,6,2,23,8,Low,2,No,15,2,5,5.9,2,8.4,No,No,0.506
10805,54,Female,Bachelor,5,Data Analyst,MNC,8,1,5,3,High,5,Yes,11,5,5,6.1,4,7.7,Yes,No,0.047
10806,41,Male,Bachelor,31,Project Manager,Corporate,10,4,16,7,High,3,Yes,3,3,2,9.0,1,7.2,Yes,No,0.603
10807,33,Female,Bachelor,20,HR Executive,Startup,7,5,22,9,Medium,3,Yes,17,2,5,9.1,1,7.9,Yes,No,0.574
10808,22,Male,Bachelor,27,Data Analyst,Corporate,9,4,12,5,High,2,Yes,11,3,2,8.3,3,4.6,Yes,No,0.746
10809,47,Male,Bachelor,26,Data Analyst,Startup,9,6,22,8,Low,5,No,19,2,5,7.7,1,4.5,No,Yes,0.561
10810,35,Male,Bachelor,1,Software Engineer,MNC,8,5,21,4,Low,5,Yes,17,3,2,8.8,4,5.1,No,No,0.659
10811,59,Male,PhD,32,ML Engineer,MNC,7,2,16,1,Low,5,No,4,2,5,8.8,5,6.5,Yes,Yes,0.405
10812,58,Female,Bachelor,15,ML Engineer,MNC,10,3,20,1,Low,5,Yes,6,4,5,3.7,5,6.8,No,Yes,0.078
10813,32,Male,Master,21,ML Engineer,Startup,9,3,15,6,Medium,1,No,9,4,3,9.7,1,5.0,Yes,Yes,0.854
10814,57,Male,Bachelor,12,Software Engineer,Corporate,10,5,16,8,Low,2,No,10,2,4,7.1,5,4.8,Yes,Yes,0.945
10815,34,Female,PhD,1,Project Manager,MNC,10,2,0,10,Low,2,Yes,3,1,4,3.7,4,7.8,Yes,No,0.798
10816,24,Male,Bachelor,13,Software Engineer,Corporate,9,5,15,2,Low,2,Yes,3,2,2,4.4,3,6.4,Yes,No,0.302
10817,54,Male,PhD,27,Data Analyst,Corporate,9,5,5,4,Low,3,No,7,1,1,6.9,2,8.5,Yes,Yes,0.522
10818,27,Male,Master,6,HR Executive,MNC,8,5,7,3,Medium,3,No,10,3,3,3.6,2,5.4,Yes,No,0.098
10819,31,Male,Bachelor,17,Data Analyst,Startup,7,3,0,9,Medium,5,No,3,2,5,8.3,4,7.1,No,Yes,0.652
10820,26,Female,PhD,3,Data Analyst,MNC,6,6,1,3,High,3,Yes,5,1,3,1.5,3,7.7,No,Yes,0.039
10821,44,Female,Master,29,HR Executive,MNC,7,5,14,8,Medium,4,Yes,19,2,1,9.1,4,8.0,Yes,Yes,0.715
10822,31,Male,Bachelor,23,ML Engineer,Startup,6,3,4,7,Medium,2,Yes,5,4,3,3.0,1,5.7,No,Yes,0.259
10823,23,Female,Master,19,Software Engineer,Corporate,9,1,23,1,Medium,2,Yes,3,4,1,1.5,3,5.3,Yes,Yes,0.204
10824,34,Female,PhD,30,Project Manager,Startup,10,2,26,8,High,1,No,6,2,1,8.6,5,5.4,No,No,1.0
10825,23,Male,Bachelor,23,Data Analyst,Startup,7,1,19,9,Low,1,No,11,2,1,2.4,1,7.2,No,Yes,0.568
10826,41,Female,Bachelor,6,Data Analyst,MNC,10,5,14,8,High,4,No,15,5,1,8.4,5,6.6,No,No,0.902
10827,22,Male,Master,25,Project Manager,Startup,7,3,29,10,Low,1,No,7,4,1,3.0,1,6.9,Yes,Yes,0.546
10828,58,Female,Master,12,Software Engineer,Startup,11,2,20,10,Medium,5,No,16,3,5,9.3,1,4.6,No,Yes,0.743
10829,30,Female,PhD,7,Data Analyst,Startup,7,4,9,1,Low,5,Yes,16,2,3,2.2,1,6.1,Yes,Yes,0.0
10830,38,Female,Master,4,Project Manager,Corporate,10,2,4,7,High,2,Yes,6,5,4,0.7,1,5.7,Yes,No,0.226
10831,30,Male,Bachelor,12,Data Analyst,Corporate,11,2,2,9,Low,5,No,6,2,4,9.4,3,8.0,Yes,No,0.791
10832,32,Female,PhD,28,ML Engineer,MNC,8,5,5,5,Low,1,Yes,11,4,5,1.7,3,7.6,No,No,0.153
10833,36,Male,Bachelor,19,ML Engineer,MNC,9,1,20,2,Medium,4,Yes,4,1,2,9.4,1,6.2,Yes,Yes,0.541
10834,45,Male,Bachelor,13,Data Analyst,Corporate,8,1,14,8,Low,5,Yes,12,1,1,8.2,4,7.0,No,No,0.741
10835,59,Female,Master,31,Data Analyst,Startup,8,4,17,9,Low,2,Yes,9,4,3,0.8,1,4.7,No,Yes,0.375
10836,56,Male,Master,26,ML Engineer,MNC,7,5,13,7,Medium,2,Yes,16,3,1,4.5,1,7.0,No,No,0.458
10837,51,Female,Bachelor,24,Data Analyst,MNC,9,2,9,5,High,1,No,17,5,1,0.7,4,4.9,Yes,Yes,0.396
10838,52,Male,Master,3,Software Engineer,Startup,11,6,29,8,Medium,5,No,12,2,4,3.3,4,7.4,Yes,No,0.526
10839,26,Male,Bachelor,20,Software Engineer,Startup,7,1,3,6,Low,1,Yes,7,2,1,3.5,1,6.8,No,Yes,0.396
10840,35,Female,Bachelor,17,HR Executive,Startup,6,1,10,4,Medium,2,No,10,2,3,6.0,2,5.7,Yes,No,0.507
10841,32,Female,Master,14,Software Engineer,Startup,7,3,19,1,Medium,4,No,7,5,3,9.8,2,6.0,No,Yes,0.349
10842,30,Female,Bachelor,23,Data Analyst,Startup,11,2,6,6,Low,5,Yes,7,5,4,1.7,4,4.9,Yes,Yes,0.284
10843,55,Female,Bachelor,7,Data Analyst,Corporate,10,5,14,8,High,4,Yes,16,4,5,3.3,1,5.8,No,No,0.34
10844,33,Male,Bachelor,27,Project Manager,Startup,7,1,22,3,Medium,5,Yes,3,5,4,5.9,5,8.4,Yes,No,0.192
10845,56,Male,PhD,20,Software Engineer,MNC,6,5,8,7,High,2,Yes,7,2,4,1.7,5,6.4,No,No,0.31
10846,56,Male,Bachelor,15,ML Engineer,Corporate,7,2,14,7,Medium,5,No,14,2,1,7.1,1,6.4,Yes,No,0.49
10847,22,Female,Bachelor,15,ML Engineer,MNC,11,2,25,9,Low,2,Yes,17,5,2,4.0,1,7.0,Yes,Yes,0.538
10848,43,Male,Master,34,HR Executive,Startup,6,1,11,1,Low,3,Yes,5,5,5,9.5,1,6.4,No,Yes,0.288
10849,50,Female,Bachelor,16,Project Manager,MNC,9,4,17,5,Medium,2,No,3,4,5,6.3,5,5.9,Yes,No,0.486
10850,29,Male,Bachelor,8,ML Engineer,Startup,11,5,5,8,Medium,2,Yes,14,1,5,3.6,5,5.1,No,Yes,0.812
10851,32,Female,Master,34,HR Executive,MNC,7,5,17,3,Medium,5,No,15,5,1,7.2,4,7.0,Yes,No,0.304
10852,58,Male,Bachelor,28,Software Engineer,MNC,6,3,24,5,Low,4,No,16,1,4,8.4,3,7.5,No,No,0.405
10853,35,Male,PhD,17,Project Manager,Startup,11,2,17,1,Medium,2,Yes,12,3,1,8.0,4,8.2,No,Yes,0.635
10854,51,Female,Bachelor,11,Project Manager,MNC,9,2,21,9,Low,5,No,16,1,3,2.6,4,4.5,Yes,No,0.594
10855,56,Male,Bachelor,18,Data Analyst,Corporate,10,1,23,4,Medium,2,Yes,16,5,2,4.2,2,4.8,No,No,0.477
10856,42,Female,Bachelor,21,Software Engineer,MNC,8,1,5,5,Low,1,No,15,2,2,4.5,4,8.1,No,Yes,0.542
10857,58,Male,Bachelor,14,Project Manager,Corporate,6,1,27,3,Medium,1,Yes,5,2,1,3.9,4,7.0,Yes,No,0.347
10858,26,Male,Master,0,HR Executive,Corporate,10,3,14,2,High,1,Yes,12,5,4,3.1,4,8.3,No,Yes,0.257
10859,40,Female,Bachelor,1,ML Engineer,MNC,9,4,18,7,High,1,No,14,4,5,7.5,4,6.2,Yes,No,0.745
10860,35,Female,Bachelor,7,Software Engineer,Corporate,10,1,4,5,Low,4,Yes,4,5,3,0.1,3,6.2,No,Yes,0.036
10861,47,Male,Master,21,Software Engineer,Corporate,7,1,3,10,Medium,2,No,3,5,3,2.9,2,5.9,Yes,No,0.398
10862,25,Male,Master,24,Project Manager,MNC,8,6,16,3,High,1,No,6,4,2,1.4,5,5.1,No,Yes,0.328
10863,46,Male,Bachelor,1,Project Manager,Startup,6,1,20,2,Medium,5,Yes,10,4,4,1.3,1,6.0,No,No,0.0
10864,46,Male,Bachelor,8,Project Manager,Startup,11,3,9,10,Medium,1,No,19,3,5,2.8,5,4.6,Yes,Yes,0.678
10865,39,Male,Bachelor,8,HR Executive,Corporate,9,5,11,6,Medium,3,Yes,16,3,2,7.6,2,6.5,No,No,0.675
10866,29,Male,Bachelor,12,Data Analyst,Corporate,8,4,4,10,High,3,No,16,3,4,9.7,4,7.9,No,No,0.921
10867,35,Female,Bachelor,5,Project Manager,Startup,9,5,6,6,Low,4,Yes,6,4,5,5.1,5,5.8,No,No,0.513
10868,53,Female,Master,29,Data Analyst,Corporate,10,6,11,3,High,3,No,18,1,1,3.4,4,4.9,No,Yes,0.534
10869,59,Female,PhD,14,Data Analyst,Startup,9,2,22,9,Low,5,No,15,5,4,8.3,3,8.4,No,Yes,0.542
10870,54,Male,Bachelor,14,Software Engineer,MNC,9,2,1,1,High,1,No,9,3,3,0.7,3,5.0,No,Yes,0.226
10871,44,Male,Bachelor,6,ML Engineer,Corporate,10,1,29,3,Medium,3,No,16,1,4,0.9,2,6.6,No,No,0.02
10872,36,Male,Bachelor,10,ML Engineer,MNC,10,6,19,1,Medium,3,No,12,5,4,3.5,5,7.7,No,No,0.076
10873,54,Female,Bachelor,1,HR Executive,Startup,8,5,16,7,Medium,4,Yes,16,1,4,4.5,3,5.5,No,Yes,0.359
10874,46,Female,Bachelor,9,HR Executive,Startup,6,3,12,2,High,3,Yes,13,2,5,8.0,2,7.9,No,Yes,0.168
10875,38,Male,PhD,16,ML Engineer,MNC,10,4,4,4,High,1,No,13,2,5,9.3,2,6.7,Yes,Yes,0.829
10876,54,Male,Master,6,ML Engineer,Corporate,8,5,4,4,Low,2,Yes,17,5,1,5.3,2,5.8,Yes,Yes,0.356
10877,23,Female,PhD,3,Software Engineer,MNC,9,6,19,8,High,1,Yes,10,1,1,5.0,5,8.0,Yes,No,0.897
10878,35,Female,PhD,34,Software Engineer,MNC,9,6,25,4,Low,3,Yes,19,1,5,2.1,5,7.0,Yes,Yes,0.246
10879,27,Female,Bachelor,30,ML Engineer,Corporate,11,5,11,3,High,3,No,8,4,5,4.5,2,7.0,Yes,No,0.196
10880,27,Male,Master,24,Project Manager,Startup,7,4,11,10,Medium,3,Yes,16,3,2,9.2,1,6.5,No,No,0.747
10881,24,Male,Bachelor,12,Project Manager,MNC,10,5,6,3,High,4,Yes,11,5,4,3.9,5,5.6,No,Yes,0.269
10882,28,Male,Bachelor,17,Software Engineer,MNC,8,5,5,5,Medium,5,No,5,1,4,2.1,5,5.7,No,Yes,0.226
10883,29,Female,PhD,20,Data Analyst,Startup,11,4,28,6,High,1,No,14,3,3,3.4,1,4.9,Yes,No,0.636
10884,36,Female,Bachelor,0,ML Engineer,MNC,8,3,9,7,Low,3,No,6,5,5,5.1,5,5.5,Yes,Yes,0.49
10885,50,Male,PhD,7,HR Executive,Startup,6,6,18,5,High,2,No,17,1,5,6.0,5,5.6,No,Yes,0.458
10886,54,Male,Bachelor,20,Project Manager,Corporate,11,4,15,7,Medium,4,No,15,2,1,4.3,3,4.7,No,Yes,0.79
10887,51,Female,PhD,20,Data Analyst,Startup,8,1,1,4,High,5,Yes,16,1,1,7.6,1,4.9,No,No,0.412
10888,48,Male,PhD,26,Project Manager,Startup,10,1,3,5,Low,3,Yes,15,2,4,5.8,3,5.6,No,Yes,0.598
10889,57,Female,Master,18,Data Analyst,MNC,8,1,8,6,Low,1,Yes,11,2,4,6.7,1,7.2,Yes,No,0.51
10890,50,Female,Master,22,ML Engineer,Startup,7,1,25,9,Low,2,No,7,4,5,8.6,1,5.2,Yes,Yes,0.743
10891,59,Male,Bachelor,34,ML Engineer,Startup,9,2,4,6,Low,4,Yes,10,4,4,8.7,1,6.6,Yes,No,0.429
10892,54,Female,Master,4,ML Engineer,MNC,9,3,0,10,High,1,No,15,3,5,2.0,5,6.5,Yes,No,0.698
10893,58,Male,PhD,7,Software Engineer,Startup,11,2,10,1,Low,1,Yes,11,5,3,6.2,2,7.8,No,Yes,0.361
10894,48,Female,Master,10,Data Analyst,MNC,8,5,18,7,High,4,Yes,19,3,3,7.2,4,6.9,No,Yes,0.629
10895,54,Female,Master,15,HR Executive,Corporate,8,5,24,3,High,1,No,7,4,2,1.5,2,8.2,No,Yes,0.095
10896,25,Male,Master,23,HR Executive,Startup,8,4,22,6,High,2,Yes,11,3,1,8.4,5,7.0,No,Yes,0.81
10897,43,Female,Master,20,ML Engineer,Corporate,8,1,2,2,Low,2,Yes,13,5,2,1.8,5,4.6,Yes,Yes,0.454
10898,23,Male,Master,22,HR Executive,Startup,7,4,0,7,Low,1,No,4,5,3,8.0,4,6.0,No,No,0.754
10899,31,Male,Master,7,Project Manager,Startup,10,5,3,1,High,3,Yes,15,1,4,1.6,5,7.3,No,No,0.153
10900,26,Female,Master,6,Data Analyst,Corporate,7,1,8,2,High,1,Yes,3,3,1,7.4,1,6.4,Yes,No,0.416
10901,31,Male,Bachelor,1,Data Analyst,Corporate,7,6,27,9,High,3,Yes,10,4,1,1.5,3,6.2,No,Yes,0.432
10902,54,Male,Bachelor,29,Data Analyst,MNC,7,3,15,9,Medium,1,No,17,1,2,3.8,3,7.2,No,No,0.683
10903,59,Male,Bachelor,12,Project Manager,MNC,9,5,6,7,Medium,5,No,4,3,1,1.4,1,5.6,Yes,No,0.279
10904,34,Male,Bachelor,22,Software Engineer,Corporate,7,6,4,2,Low,2,Yes,5,5,3,2.7,2,8.1,Yes,Yes,0.0
10905,52,Male,Bachelor,28,Project Manager,Startup,8,4,12,5,Medium,1,Yes,19,4,4,9.8,3,6.2,No,Yes,0.77
10906,57,Male,Master,19,Data Analyst,MNC,7,6,10,4,High,2,No,19,3,2,1.1,1,7.0,Yes,Yes,0.105
10907,45,Female,Bachelor,32,Data Analyst,Startup,8,4,13,2,High,4,No,16,5,4,4.1,2,8.4,No,Yes,0.027
10908,36,Male,Bachelor,28,Data Analyst,MNC,11,5,21,2,Low,5,No,13,5,2,6.8,3,7.6,No,Yes,0.332
10909,50,Female,Master,14,HR Executive,MNC,10,2,16,10,Low,3,Yes,16,3,5,0.9,1,6.6,No,Yes,0.358
10910,29,Female,PhD,22,Software Engineer,MNC,9,3,22,8,Medium,4,Yes,7,3,1,1.1,3,7.9,Yes,No,0.271
10911,26,Male,Master,2,Project Manager,Corporate,10,6,11,5,High,5,No,8,4,5,1.4,3,6.7,No,Yes,0.03
10912,50,Female,PhD,28,Data Analyst,Startup,11,6,20,8,Low,4,No,13,1,1,6.4,3,6.3,No,No,0.774
10913,25,Female,Master,7,ML Engineer,Corporate,10,5,22,2,Low,2,Yes,4,5,5,9.1,4,8.0,No,No,0.405
10914,33,Male,Bachelor,21,Software Engineer,MNC,9,5,20,2,Medium,5,No,12,1,4,8.3,2,4.6,No,No,0.439
10915,23,Male,Master,28,ML Engineer,Corporate,8,4,20,3,Low,4,Yes,15,1,3,9.8,3,6.1,No,No,0.65
10916,48,Male,Master,1,Software Engineer,Corporate,11,1,18,10,Medium,3,No,4,5,2,5.8,1,5.9,No,No,0.754
10917,52,Female,Bachelor,0,Data Analyst,Corporate,11,1,4,8,High,5,No,16,3,1,9.6,4,7.4,Yes,Yes,0.898
10918,57,Female,Bachelor,19,Software Engineer,Startup,8,1,23,8,Medium,5,Yes,19,5,2,3.0,5,4.6,Yes,Yes,0.534
10919,57,Male,Master,20,Software Engineer,Corporate,8,4,29,3,Low,4,No,11,1,3,4.2,5,7.1,Yes,No,0.271
10920,47,Male,Bachelor,7,Data Analyst,Corporate,9,1,7,1,Medium,1,No,10,4,5,4.0,2,5.9,Yes,Yes,0.107
10921,48,Female,Master,26,ML Engineer,Corporate,7,5,1,7,Medium,3,Yes,10,5,4,0.5,1,4.9,No,Yes,0.049
10922,26,Female,Bachelor,34,ML Engineer,Corporate,6,2,26,4,High,3,Yes,9,4,2,8.3,4,8.4,No,Yes,0.403
10923,41,Female,Master,5,HR Executive,Corporate,7,2,16,3,Medium,4,Yes,18,3,5,0.2,1,5.3,Yes,No,0.0
10924,32,Female,Master,18,ML Engineer,Corporate,7,2,1,5,Low,2,Yes,19,3,1,7.3,4,5.9,Yes,No,0.721
10925,31,Male,Bachelor,17,ML Engineer,Corporate,10,1,26,6,Low,2,Yes,3,4,2,4.1,4,5.3,Yes,Yes,0.61
10926,59,Female,Bachelor,0,Software Engineer,MNC,6,2,22,1,High,1,No,15,4,2,0.1,5,7.1,Yes,No,0.004
10927,27,Female,Master,24,HR Executive,Corporate,8,6,2,9,High,1,No,18,5,1,2.9,2,7.6,No,No,0.596
10928,29,Female,Master,26,Data Analyst,Corporate,7,1,23,6,High,4,Yes,8,3,3,3.5,2,7.9,Yes,Yes,0.211
10929,44,Female,PhD,6,Data Analyst,Startup,9,6,19,3,Low,2,Yes,17,4,5,9.6,1,5.7,No,Yes,0.488
10930,47,Male,Bachelor,28,Project Manager,MNC,7,5,25,1,Medium,3,No,14,2,2,6.6,4,6.6,No,Yes,0.337
10931,33,Male,Master,30,HR Executive,Corporate,8,6,25,9,Low,2,Yes,10,5,5,5.4,4,7.2,No,Yes,0.62
10932,47,Female,Bachelor,18,Software Engineer,Startup,7,5,23,2,Low,4,Yes,3,5,4,1.3,3,7.0,Yes,No,0.0
10933,34,Female,Bachelor,5,Project Manager,Corporate,11,4,29,10,High,2,Yes,13,2,5,3.9,2,7.4,Yes,Yes,0.596
10934,39,Male,Bachelor,24,Project Manager,Corporate,10,4,17,6,High,5,No,17,3,5,0.4,4,7.6,Yes,No,0.08
10935,46,Male,Master,30,Data Analyst,Corporate,10,6,28,6,Medium,4,Yes,3,4,1,7.6,1,4.9,No,Yes,0.644
10936,54,Female,Bachelor,8,ML Engineer,Corporate,7,3,29,3,Medium,5,No,18,4,5,1.6,5,5.2,Yes,Yes,0.0
10937,33,Female,Bachelor,19,Software Engineer,Corporate,10,5,14,6,Medium,4,No,9,3,3,5.9,5,7.4,No,No,0.609
10938,57,Male,Master,9,HR Executive,Startup,9,1,4,2,Medium,3,Yes,3,2,5,7.0,2,6.4,No,Yes,0.373
10939,25,Male,Master,26,Project Manager,Corporate,6,3,21,8,Low,4,Yes,4,2,4,3.7,2,6.2,No,Yes,0.314
10940,26,Male,Bachelor,12,Software Engineer,Startup,7,5,16,1,Medium,4,Yes,10,2,5,6.3,3,6.3,No,Yes,0.203
10941,58,Male,Bachelor,1,Data Analyst,Corporate,9,1,13,6,Low,4,No,13,5,1,7.6,2,6.0,Yes,Yes,0.581
10942,29,Male,Bachelor,20,Project Manager,Startup,11,5,0,1,Low,4,Yes,15,4,4,1.8,4,6.9,No,Yes,0.092
10943,49,Male,Bachelor,32,Project Manager,MNC,9,5,13,9,Medium,1,No,7,1,1,6.0,4,5.8,No,Yes,0.938
10944,52,Female,Master,23,Data Analyst,Corporate,9,1,8,9,Medium,5,No,5,5,3,7.3,4,7.0,No,Yes,0.744
10945,30,Male,Bachelor,33,Data Analyst,MNC,11,5,4,6,Low,4,No,3,5,3,3.6,4,5.3,No,No,0.561
10946,50,Male,Master,8,Data Analyst,MNC,8,5,29,6,High,4,Yes,7,4,1,1.6,3,7.5,Yes,Yes,0.25
10947,35,Male,PhD,1,Software Engineer,MNC,7,5,3,9,Medium,1,No,11,3,3,2.9,2,7.6,No,No,0.472
10948,43,Male,Bachelor,29,Software Engineer,Corporate,7,4,29,5,High,2,No,9,4,1,9.3,2,6.8,No,Yes,0.533
10949,32,Female,PhD,21,Software Engineer,MNC,7,2,0,9,Low,1,Yes,14,3,2,3.6,2,6.0,No,No,0.523
10950,44,Female,Bachelor,10,ML Engineer,Startup,6,5,2,5,High,1,Yes,16,4,5,1.1,3,4.6,Yes,No,0.173
10951,22,Male,Bachelor,16,Project Manager,Corporate,9,1,28,4,Low,1,Yes,18,5,2,0.8,3,5.0,Yes,No,0.232
10952,58,Female,Bachelor,12,Software Engineer,MNC,7,6,19,2,High,4,No,15,2,3,1.8,4,4.8,Yes,Yes,0.164
10953,42,Female,Bachelor,6,ML Engineer,Corporate,10,5,10,2,High,1,No,12,5,1,1.3,3,4.5,No,Yes,0.297
10954,47,Female,Bachelor,15,Project Manager,MNC,8,4,15,1,High,1,Yes,8,5,1,5.0,3,7.4,Yes,No,0.248
10955,57,Female,Bachelor,32,Software Engineer,Startup,11,4,10,10,Low,1,No,5,1,1,3.5,1,8.3,No,No,0.755
10956,44,Female,Master,0,Data Analyst,Corporate,11,6,20,3,Low,4,No,6,5,1,8.4,4,4.5,Yes,Yes,0.619
10957,22,Female,PhD,10,HR Executive,Corporate,6,5,29,1,Low,3,Yes,3,5,5,8.8,4,5.0,Yes,No,0.22
10958,36,Male,Master,5,Software Engineer,MNC,11,3,9,6,Medium,3,No,13,5,4,4.7,1,7.9,No,No,0.272
10959,42,Male,Bachelor,19,HR Executive,Startup,8,6,11,7,Low,2,No,19,1,2,8.9,2,7.3,Yes,Yes,0.779
10960,30,Male,Master,34,Software Engineer,Corporate,9,2,29,9,Medium,4,Yes,7,3,3,4.5,1,6.1,Yes,No,0.459
